Date,Stock,Price,Price_start,Value,name,industry
2023-01-19,TSLA,127.17,108.1,0.17641073080481043,Car A,Car
2023-01-20,TSLA,133.42,108.1,0.23422756706753,Car A,Car
2023-01-23,TSLA,143.75,108.1,0.3297872340425533,Car A,Car
2023-01-24,TSLA,143.89,108.1,0.33108233117483804,Car A,Car
2023-01-25,TSLA,144.43,108.1,0.3360777058279372,Car A,Car
2023-01-26,TSLA,160.27,108.1,0.48260869565217407,Car A,Car
2023-01-27,TSLA,177.9,108.1,0.6456984273820537,Car A,Car
2023-01-30,TSLA,166.66,108.1,0.5417206290471785,Car A,Car
2023-01-31,TSLA,173.22,108.1,0.6024051803885292,Car A,Car
2023-02-01,TSLA,181.41,108.1,0.678168362627197,Car A,Car
2023-02-02,TSLA,188.27,108.1,0.7416281221091584,Car A,Car
2023-02-03,TSLA,189.98,108.1,0.7574468085106383,Car A,Car
2023-02-06,TSLA,194.76,108.1,0.8016651248843664,Car A,Car
2023-02-07,TSLA,196.81,108.1,0.8206290471785385,Car A,Car
2023-02-08,TSLA,201.29,108.1,0.8620721554116559,Car A,Car
2023-02-09,TSLA,207.32,108.1,0.9178538390379278,Car A,Car
2023-02-10,TSLA,196.89,108.1,0.8213691026827011,Car A,Car
2023-02-13,TSLA,194.64,108.1,0.8005550416281221,Car A,Car
2023-02-14,TSLA,209.25,108.1,0.9357076780758558,Car A,Car
2023-02-15,TSLA,214.24,108.1,0.9818686401480113,Car A,Car
2023-02-16,TSLA,202.04,108.1,0.8690101757631823,Car A,Car
2023-02-17,TSLA,208.31,108.1,0.9270120259019428,Car A,Car
2023-02-22,TSLA,200.86,108.1,0.858094357076781,Car A,Car
2023-02-23,TSLA,202.07,108.1,0.8692876965772434,Car A,Car
2023-02-24,TSLA,196.88,108.1,0.8212765957446809,Car A,Car
2023-02-27,TSLA,207.63,108.1,0.9207215541165588,Car A,Car
2023-02-28,TSLA,205.71,108.1,0.9029602220166514,Car A,Car
2023-03-01,TSLA,202.77,108.1,0.8757631822386681,Car A,Car
2023-03-02,TSLA,190.9,108.1,0.7659574468085107,Car A,Car
2023-03-03,TSLA,197.79,108.1,0.8296947271045328,Car A,Car
2023-03-06,TSLA,193.81,108.1,0.792876965772433,Car A,Car
2023-03-07,TSLA,187.71,108.1,0.7364477335800187,Car A,Car
2023-03-08,TSLA,182.0,108.1,0.6836262719703978,Car A,Car
2023-03-09,TSLA,172.92,108.1,0.5996299722479186,Car A,Car
2023-03-10,TSLA,173.44,108.1,0.6044403330249769,Car A,Car
2023-03-13,TSLA,174.48,108.1,0.6140610545790934,Car A,Car
2023-03-14,TSLA,183.26,108.1,0.6952821461609621,Car A,Car
2023-03-15,TSLA,180.45,108.1,0.6692876965772433,Car A,Car
2023-03-16,TSLA,184.13,108.1,0.7033302497687327,Car A,Car
2023-03-17,TSLA,180.13,108.1,0.666327474560592,Car A,Car
2023-03-20,TSLA,183.25,108.1,0.6951896392229419,Car A,Car
2023-03-21,TSLA,197.58,108.1,0.8277520814061057,Car A,Car
2023-03-22,TSLA,191.15,108.1,0.7682701202590195,Car A,Car
2023-03-23,TSLA,192.22,108.1,0.7781683626271971,Car A,Car
2023-03-24,TSLA,190.41,108.1,0.7614246068455135,Car A,Car
2023-03-27,TSLA,191.81,108.1,0.7743755781683628,Car A,Car
2023-03-28,TSLA,189.19,108.1,0.7501387604070306,Car A,Car
2023-03-29,TSLA,193.88,108.1,0.7935245143385754,Car A,Car
2023-03-30,TSLA,195.28,108.1,0.8064754856614247,Car A,Car
2023-03-31,TSLA,207.46,108.1,0.919148936170213,Car A,Car
2023-04-03,TSLA,194.77,108.1,0.8017576318223869,Car A,Car
2023-04-04,TSLA,192.58,108.1,0.7814986123959299,Car A,Car
2023-04-05,TSLA,185.52,108.1,0.7161887141535617,Car A,Car
2023-04-06,TSLA,185.06,108.1,0.7119333950046255,Car A,Car
2023-04-10,TSLA,184.51,108.1,0.706845513413506,Car A,Car
2023-04-11,TSLA,186.79,108.1,0.7279370952821462,Car A,Car
2023-04-12,TSLA,180.54,108.1,0.6701202590194265,Car A,Car
2023-04-13,TSLA,185.9,108.1,0.7197039777983351,Car A,Car
2023-04-14,TSLA,185.0,108.1,0.7113783533765033,Car A,Car
2023-04-17,TSLA,187.04,108.1,0.730249768732655,Car A,Car
2023-04-18,TSLA,184.31,108.1,0.7049953746530991,Car A,Car
2023-04-19,TSLA,180.59,108.1,0.6705827937095283,Car A,Car
2023-04-20,TSLA,162.99,108.1,0.5077705827937097,Car A,Car
2023-04-21,TSLA,165.08,108.1,0.5271045328399632,Car A,Car
2023-04-24,TSLA,162.55,108.1,0.5037002775208143,Car A,Car
2023-04-25,TSLA,160.67,108.1,0.48630897317298794,Car A,Car
2023-04-26,TSLA,153.75,108.1,0.4222941720629048,Car A,Car
2023-04-27,TSLA,160.19,108.1,0.4818686401480112,Car A,Car
2023-04-28,TSLA,164.31,108.1,0.5199814986123961,Car A,Car
2023-05-01,TSLA,161.83,108.1,0.4970397779833489,Car A,Car
2023-05-02,TSLA,160.31,108.1,0.4829787234042554,Car A,Car
2023-05-03,TSLA,160.61,108.1,0.48575393154486607,Car A,Car
2023-05-04,TSLA,161.2,108.1,0.4912118408880666,Car A,Car
2023-05-05,TSLA,170.06,108.1,0.5731729879740982,Car A,Car
2023-05-08,TSLA,171.79,108.1,0.5891766882516188,Car A,Car
2023-05-09,TSLA,169.15,108.1,0.5647548566142462,Car A,Car
2023-05-10,TSLA,168.54,108.1,0.5591119333950046,Car A,Car
2023-05-11,TSLA,172.08,108.1,0.5918593894542092,Car A,Car
2023-05-12,TSLA,167.98,108.1,0.5539315448658649,Car A,Car
2023-05-15,TSLA,166.35,108.1,0.5388529139685476,Car A,Car
2023-05-16,TSLA,166.52,108.1,0.5404255319148938,Car A,Car
2023-05-17,TSLA,173.86,108.1,0.6083256244218318,Car A,Car
2023-05-18,TSLA,176.89,108.1,0.6363552266419981,Car A,Car
2023-05-19,TSLA,180.14,108.1,0.6664199814986124,Car A,Car
2023-05-22,TSLA,188.87,108.1,0.7471785383903794,Car A,Car
2023-05-23,TSLA,185.77,108.1,0.7185013876040705,Car A,Car
2023-05-24,TSLA,182.9,108.1,0.6919518963922295,Car A,Car
2023-05-25,TSLA,184.47,108.1,0.7064754856614247,Car A,Car
2023-05-26,TSLA,193.17,108.1,0.7869565217391304,Car A,Car
2023-05-31,TSLA,203.93,108.1,0.8864939870490288,Car A,Car
2023-06-01,TSLA,207.52,108.1,0.9197039777983351,Car A,Car
2023-06-02,TSLA,213.97,108.1,0.9793709528214617,Car A,Car
2023-06-05,TSLA,217.61,108.1,1.0130434782608697,Car A,Car
2023-06-06,TSLA,221.31,108.1,1.0472710453283998,Car A,Car
2023-06-07,TSLA,224.57,108.1,1.0774283071230342,Car A,Car
2023-06-08,TSLA,234.86,108.1,1.1726179463459763,Car A,Car
2023-06-09,TSLA,244.4,108.1,1.2608695652173916,Car A,Car
2023-06-12,TSLA,249.83,108.1,1.3111008325624425,Car A,Car
2023-06-13,TSLA,258.71,108.1,1.3932469935245142,Car A,Car
2023-06-14,TSLA,256.79,108.1,1.3754856614246072,Car A,Car
2023-06-15,TSLA,255.9,108.1,1.3672525439407957,Car A,Car
2023-06-16,TSLA,260.54,108.1,1.410175763182239,Car A,Car
2023-06-20,TSLA,274.45,108.1,1.5388529139685476,Car A,Car
2023-06-21,TSLA,259.46,108.1,1.4001850138760406,Car A,Car
2023-06-22,TSLA,264.61,108.1,1.447826086956522,Car A,Car
2023-06-23,TSLA,256.6,108.1,1.3737280296022205,Car A,Car
2023-06-26,TSLA,241.05,108.1,1.2298797409805737,Car A,Car
2023-06-27,TSLA,250.21,108.1,1.3146160962072158,Car A,Car
2023-06-28,TSLA,256.24,108.1,1.3703977798334877,Car A,Car
2023-06-29,TSLA,257.5,108.1,1.382053654024052,Car A,Car
2023-06-30,TSLA,261.77,108.1,1.4215541165587418,Car A,Car
2023-07-03,TSLA,279.82,108.1,1.5885291396854764,Car A,Car
2023-07-05,TSLA,282.48,108.1,1.6131359851988902,Car A,Car
2023-07-06,TSLA,276.54,108.1,1.5581868640148013,Car A,Car
2023-07-07,TSLA,274.43,108.1,1.5386679000925072,Car A,Car
2023-07-10,TSLA,269.61,108.1,1.4940795559666977,Car A,Car
2023-07-11,TSLA,269.79,108.1,1.4957446808510642,Car A,Car
2023-07-12,TSLA,271.99,108.1,1.5160962072155413,Car A,Car
2023-07-13,TSLA,277.9,108.1,1.5707678075855689,Car A,Car
2023-07-14,TSLA,281.38,108.1,1.6029602220166514,Car A,Car
2023-07-17,TSLA,290.38,108.1,1.6862164662349677,Car A,Car
2023-07-18,TSLA,293.34,108.1,1.7135985198889916,Car A,Car
2023-07-19,TSLA,291.26,108.1,1.6943570767807585,Car A,Car
2023-07-20,TSLA,262.9,108.1,1.4320074005550416,Car A,Car
2023-07-21,TSLA,260.02,108.1,1.4053654024051803,Car A,Car
2023-07-24,TSLA,269.06,108.1,1.4889916743755782,Car A,Car
2023-07-25,TSLA,265.28,108.1,1.4540240518038852,Car A,Car
2023-07-26,TSLA,264.35,108.1,1.445420906567993,Car A,Car
2023-07-27,TSLA,255.71,108.1,1.365494912118409,Car A,Car
2023-07-28,TSLA,266.44,108.1,1.464754856614246,Car A,Car
2023-07-31,TSLA,267.43,108.1,1.473913043478261,Car A,Car
2023-08-01,TSLA,261.07,108.1,1.4150786308973173,Car A,Car
2023-08-02,TSLA,254.11,108.1,1.3506938020351529,Car A,Car
2023-08-03,TSLA,259.32,108.1,1.3988899167437558,Car A,Car
2023-08-04,TSLA,253.86,108.1,1.348381128584644,Car A,Car
2023-08-07,TSLA,251.45,108.1,1.3260869565217392,Car A,Car
2023-08-08,TSLA,249.7,108.1,1.3098982423681775,Car A,Car
2023-08-09,TSLA,242.19,108.1,1.2404255319148938,Car A,Car
2023-08-10,TSLA,245.34,108.1,1.2695652173913046,Car A,Car
2023-08-11,TSLA,242.65,108.1,1.2446808510638299,Car A,Car
2023-08-14,TSLA,239.76,108.1,1.2179463459759483,Car A,Car
2023-08-15,TSLA,232.96,108.1,1.1550416281221094,Car A,Car
2023-08-16,TSLA,225.6,108.1,1.0869565217391306,Car A,Car
2023-08-17,TSLA,219.22,108.1,1.0279370952821463,Car A,Car
2023-08-18,TSLA,215.49,108.1,0.9934320074005553,Car A,Car
2023-08-21,TSLA,231.28,108.1,1.1395004625346903,Car A,Car
2023-08-22,TSLA,233.19,108.1,1.1571692876965773,Car A,Car
2023-08-23,TSLA,236.86,108.1,1.1911193339500465,Car A,Car
2023-08-24,TSLA,230.04,108.1,1.1280296022201666,Car A,Car
2023-08-25,TSLA,238.59,108.1,1.2071230342275672,Car A,Car
2023-08-28,TSLA,238.82,108.1,1.2092506938020353,Car A,Car
2023-08-29,TSLA,257.18,108.1,1.3790934320074006,Car A,Car
2023-08-30,TSLA,256.9,108.1,1.3765032377428306,Car A,Car
2023-08-31,TSLA,258.08,108.1,1.3874190564292321,Car A,Car
2023-09-01,TSLA,245.01,108.1,1.2665124884366328,Car A,Car
2023-09-05,TSLA,256.49,108.1,1.3727104532839964,Car A,Car
2023-09-06,TSLA,251.92,108.1,1.3304347826086957,Car A,Car
2023-09-07,TSLA,251.49,108.1,1.3264569842738207,Car A,Car
2023-09-08,TSLA,248.5,108.1,1.2987974098057355,Car A,Car
2023-09-11,TSLA,273.58,108.1,1.530804810360777,Car A,Car
2023-09-12,TSLA,267.48,108.1,1.474375578168363,Car A,Car
2023-09-13,TSLA,271.3,108.1,1.509713228492137,Car A,Car
2023-09-14,TSLA,276.04,108.1,1.5535615171137838,Car A,Car
2023-09-15,TSLA,274.39,108.1,1.5382978723404255,Car A,Car
2023-09-18,TSLA,265.28,108.1,1.4540240518038852,Car A,Car
2023-09-19,TSLA,266.5,108.1,1.4653098982423682,Car A,Car
2023-09-20,TSLA,262.59,108.1,1.4291396854764107,Car A,Car
2023-09-21,TSLA,255.7,108.1,1.3654024051803886,Car A,Car
2023-09-22,TSLA,244.88,108.1,1.2653098982423683,Car A,Car
2023-09-25,TSLA,246.99,108.1,1.2848288621646626,Car A,Car
2023-09-26,TSLA,244.12,108.1,1.2582793709528217,Car A,Car
2023-09-27,TSLA,240.5,108.1,1.2247918593894542,Car A,Car
2023-09-28,TSLA,246.38,108.1,1.279185938945421,Car A,Car
2023-09-29,TSLA,250.22,108.1,1.314708603145236,Car A,Car
2023-10-02,TSLA,251.6,108.1,1.3274745605920444,Car A,Car
2023-10-03,TSLA,246.53,108.1,1.2805735430157263,Car A,Car
2023-10-04,TSLA,261.16,108.1,1.4159111933395008,Car A,Car
2023-10-05,TSLA,260.05,108.1,1.4056429232192418,Car A,Car
2023-10-06,TSLA,260.53,108.1,1.4100832562442183,Car A,Car
2023-10-09,TSLA,259.67,108.1,1.4021276595744683,Car A,Car
2023-10-10,TSLA,263.62,108.1,1.4386679000925071,Car A,Car
2023-10-11,TSLA,262.99,108.1,1.432839962997225,Car A,Car
2023-10-12,TSLA,258.87,108.1,1.3947271045328402,Car A,Car
2023-10-13,TSLA,251.12,108.1,1.3230342275670677,Car A,Car
2023-10-16,TSLA,253.92,108.1,1.348936170212766,Car A,Car
2023-10-17,TSLA,254.85,108.1,1.3575393154486588,Car A,Car
2023-10-18,TSLA,242.68,108.1,1.244958371877891,Car A,Car
2023-10-19,TSLA,220.11,108.1,1.0361702127659578,Car A,Car
2023-10-20,TSLA,211.99,108.1,0.9610545790934322,Car A,Car
2023-10-23,TSLA,212.08,108.1,0.9618871415356154,Car A,Car
2023-10-24,TSLA,216.52,108.1,1.0029602220166514,Car A,Car
2023-10-25,TSLA,212.42,108.1,0.9650323774283072,Car A,Car
2023-10-26,TSLA,205.76,108.1,0.903422756706753,Car A,Car
2023-10-27,TSLA,207.3,108.1,0.9176688251618873,Car A,Car
2023-10-30,TSLA,197.36,108.1,0.825716928769658,Car A,Car
2023-10-31,TSLA,200.84,108.1,0.8579093432007402,Car A,Car
2023-11-01,TSLA,205.66,108.1,0.9024976873265496,Car A,Car
2023-11-02,TSLA,218.51,108.1,1.0213691026827012,Car A,Car
2023-11-03,TSLA,219.96,108.1,1.0347826086956524,Car A,Car
2023-11-06,TSLA,219.27,108.1,1.0283996299722482,Car A,Car
2023-11-07,TSLA,222.18,108.1,1.0553191489361704,Car A,Car
2023-11-08,TSLA,222.11,108.1,1.054671600370028,Car A,Car
2023-11-09,TSLA,209.98,108.1,0.9424606845513414,Car A,Car
2023-11-10,TSLA,214.65,108.1,0.9856614246068457,Car A,Car
2023-11-13,TSLA,223.71,108.1,1.0694727104532842,Car A,Car
2023-11-14,TSLA,237.41,108.1,1.1962072155411656,Car A,Car
2023-11-15,TSLA,242.84,108.1,1.2464384828862167,Car A,Car
2023-11-16,TSLA,233.59,108.1,1.1608695652173915,Car A,Car
2023-11-17,TSLA,234.3,108.1,1.1674375578168366,Car A,Car
2023-11-20,TSLA,235.6,108.1,1.179463459759482,Car A,Car
2023-11-21,TSLA,241.2,108.1,1.2312673450508789,Car A,Car
2023-11-22,TSLA,234.21,108.1,1.1666049953746533,Car A,Car
2023-11-27,TSLA,236.08,108.1,1.1839037927844591,Car A,Car
2023-11-28,TSLA,246.72,108.1,1.282331174838113,Car A,Car
2023-11-29,TSLA,244.14,108.1,1.2584643848288621,Car A,Car
2023-11-30,TSLA,240.08,108.1,1.2209065679925997,Car A,Car
2023-12-01,TSLA,238.83,108.1,1.2093432007400557,Car A,Car
2023-12-04,TSLA,235.58,108.1,1.1792784458834416,Car A,Car
2023-12-05,TSLA,238.72,108.1,1.2083256244218317,Car A,Car
2023-12-06,TSLA,239.37,108.1,1.2143385753931546,Car A,Car
2023-12-07,TSLA,242.64,108.1,1.2445883441258094,Car A,Car
2023-12-08,TSLA,243.84,108.1,1.2556891766882519,Car A,Car
2023-12-11,TSLA,239.74,108.1,1.2177613320999077,Car A,Car
2023-12-12,TSLA,237.01,108.1,1.1925069380203515,Car A,Car
2023-12-13,TSLA,239.29,108.1,1.2135985198889918,Car A,Car
2023-12-14,TSLA,251.05,108.1,1.3223866790009253,Car A,Car
2023-12-15,TSLA,253.5,108.1,1.3450508788159112,Car A,Car
2023-12-18,TSLA,252.08,108.1,1.3319148936170215,Car A,Car
2023-12-19,TSLA,257.22,108.1,1.3794634597594824,Car A,Car
2023-12-20,TSLA,247.14,108.1,1.2862164662349675,Car A,Car
2023-12-21,TSLA,254.5,108.1,1.3543015726179464,Car A,Car
2023-12-22,TSLA,252.54,108.1,1.3361702127659576,Car A,Car
2023-12-26,TSLA,256.61,108.1,1.3738205365402407,Car A,Car
2023-12-27,TSLA,261.44,108.1,1.4185013876040704,Car A,Car
2023-12-28,TSLA,253.18,108.1,1.34209065679926,Car A,Car
2023-12-29,TSLA,248.48,108.1,1.2986123959296947,Car A,Car
2024-01-02,TSLA,248.42,108.1,1.2980573543015725,Car A,Car
2023-01-03,PSNY,5.32,5.32,0.0,Car B,Car
2023-01-04,PSNY,5.49,5.32,0.0319548872180451,Car B,Car
2023-01-05,PSNY,5.65,5.32,0.062030075187969935,Car B,Car
2023-01-06,PSNY,5.65,5.32,0.062030075187969935,Car B,Car
2023-01-09,PSNY,5.55,5.32,0.04323308270676683,Car B,Car
2023-01-10,PSNY,5.82,5.32,0.09398496240601503,Car B,Car
2023-01-11,PSNY,5.73,5.32,0.07706766917293235,Car B,Car
2023-01-12,PSNY,5.89,5.32,0.10714285714285703,Car B,Car
2023-01-13,PSNY,5.95,5.32,0.11842105263157893,Car B,Car
2023-01-17,PSNY,5.75,5.32,0.08082706766917287,Car B,Car
2023-01-18,PSNY,5.51,5.32,0.03571428571428562,Car B,Car
2023-01-19,PSNY,5.42,5.32,0.01879699248120294,Car B,Car
2023-01-20,PSNY,5.6,5.32,0.0526315789473683,Car B,Car
2023-01-23,PSNY,5.78,5.32,0.08646616541353383,Car B,Car
2023-01-24,PSNY,5.66,5.32,0.0639097744360902,Car B,Car
2023-01-25,PSNY,5.69,5.32,0.06954887218045114,Car B,Car
2023-01-26,PSNY,5.84,5.32,0.09774436090225555,Car B,Car
2023-01-27,PSNY,6.08,5.32,0.14285714285714282,Car B,Car
2023-01-30,PSNY,5.62,5.32,0.056390977443608985,Car B,Car
2023-01-31,PSNY,5.6,5.32,0.0526315789473683,Car B,Car
2023-02-01,PSNY,5.72,5.32,0.07518796992481193,Car B,Car
2023-02-02,PSNY,6.27,5.32,0.17857142857142844,Car B,Car
2023-02-03,PSNY,6.05,5.32,0.13721804511278185,Car B,Car
2023-02-06,PSNY,5.93,5.32,0.11466165413533823,Car B,Car
2023-02-07,PSNY,5.94,5.32,0.11654135338345865,Car B,Car
2023-02-08,PSNY,5.94,5.32,0.11654135338345865,Car B,Car
2023-02-09,PSNY,5.73,5.32,0.07706766917293235,Car B,Car
2023-02-10,PSNY,5.62,5.32,0.056390977443608985,Car B,Car
2023-02-13,PSNY,5.67,5.32,0.06578947368421045,Car B,Car
2023-02-14,PSNY,5.59,5.32,0.050751879699248034,Car B,Car
2023-02-15,PSNY,5.6,5.32,0.0526315789473683,Car B,Car
2023-02-16,PSNY,5.38,5.32,0.011278195488721731,Car B,Car
2023-02-17,PSNY,5.38,5.32,0.011278195488721731,Car B,Car
2023-02-22,PSNY,5.26,5.32,-0.011278195488721898,Car B,Car
2023-02-23,PSNY,5.26,5.32,-0.011278195488721898,Car B,Car
2023-02-24,PSNY,4.91,5.32,-0.07706766917293235,Car B,Car
2023-02-27,PSNY,5.29,5.32,-0.005639097744360949,Car B,Car
2023-02-28,PSNY,5.32,5.32,0.0,Car B,Car
2023-03-01,PSNY,5.05,5.32,-0.05075187969924821,Car B,Car
2023-03-02,PSNY,5.35,5.32,0.005639097744360781,Car B,Car
2023-03-03,PSNY,5.23,5.32,-0.016917293233082678,Car B,Car
2023-03-06,PSNY,5.08,5.32,-0.04511278195488726,Car B,Car
2023-03-07,PSNY,4.75,5.32,-0.10714285714285719,Car B,Car
2023-03-08,PSNY,4.83,5.32,-0.09210526315789477,Car B,Car
2023-03-09,PSNY,4.59,5.32,-0.13721804511278202,Car B,Car
2023-03-10,PSNY,4.5,5.32,-0.1541353383458647,Car B,Car
2023-03-13,PSNY,4.29,5.32,-0.193609022556391,Car B,Car
2023-03-14,PSNY,3.98,5.32,-0.25187969924812037,Car B,Car
2023-03-15,PSNY,3.93,5.32,-0.26127819548872183,Car B,Car
2023-03-16,PSNY,4.17,5.32,-0.21616541353383464,Car B,Car
2023-03-17,PSNY,3.71,5.32,-0.3026315789473685,Car B,Car
2023-03-20,PSNY,3.55,5.32,-0.3327067669172933,Car B,Car
2023-03-21,PSNY,3.58,5.32,-0.32706766917293234,Car B,Car
2023-03-22,PSNY,3.45,5.32,-0.35150375939849626,Car B,Car
2023-03-23,PSNY,3.33,5.32,-0.37406015037593987,Car B,Car
2023-03-24,PSNY,3.3,5.32,-0.3796992481203008,Car B,Car
2023-03-27,PSNY,3.25,5.32,-0.3890977443609023,Car B,Car
2023-03-28,PSNY,3.33,5.32,-0.37406015037593987,Car B,Car
2023-03-29,PSNY,3.59,5.32,-0.3251879699248121,Car B,Car
2023-03-30,PSNY,3.72,5.32,-0.3007518796992481,Car B,Car
2023-03-31,PSNY,3.79,5.32,-0.28759398496240607,Car B,Car
2023-04-03,PSNY,3.76,5.32,-0.293233082706767,Car B,Car
2023-04-04,PSNY,3.66,5.32,-0.31203007518796994,Car B,Car
2023-04-05,PSNY,3.4,5.32,-0.3609022556390978,Car B,Car
2023-04-06,PSNY,3.39,5.32,-0.36278195488721804,Car B,Car
2023-04-10,PSNY,3.6,5.32,-0.32330827067669177,Car B,Car
2023-04-11,PSNY,3.84,5.32,-0.27819548872180455,Car B,Car
2023-04-12,PSNY,3.77,5.32,-0.29135338345864664,Car B,Car
2023-04-13,PSNY,3.91,5.32,-0.2650375939849624,Car B,Car
2023-04-14,PSNY,3.76,5.32,-0.293233082706767,Car B,Car
2023-04-17,PSNY,3.9,5.32,-0.2669172932330828,Car B,Car
2023-04-18,PSNY,3.83,5.32,-0.2800751879699248,Car B,Car
2023-04-19,PSNY,3.65,5.32,-0.3139097744360903,Car B,Car
2023-04-20,PSNY,3.59,5.32,-0.3251879699248121,Car B,Car
2023-04-21,PSNY,3.69,5.32,-0.30639097744360905,Car B,Car
2023-04-24,PSNY,3.56,5.32,-0.33082706766917297,Car B,Car
2023-04-25,PSNY,3.5,5.32,-0.34210526315789475,Car B,Car
2023-04-26,PSNY,3.4,5.32,-0.3609022556390978,Car B,Car
2023-04-27,PSNY,3.64,5.32,-0.31578947368421056,Car B,Car
2023-04-28,PSNY,3.83,5.32,-0.2800751879699248,Car B,Car
2023-05-01,PSNY,3.75,5.32,-0.29511278195488727,Car B,Car
2023-05-02,PSNY,3.7,5.32,-0.30451127819548873,Car B,Car
2023-05-03,PSNY,3.75,5.32,-0.29511278195488727,Car B,Car
2023-05-04,PSNY,3.8,5.32,-0.2857142857142858,Car B,Car
2023-05-05,PSNY,3.95,5.32,-0.2575187969924812,Car B,Car
2023-05-08,PSNY,4.12,5.32,-0.2255639097744361,Car B,Car
2023-05-09,PSNY,3.97,5.32,-0.25375939849624063,Car B,Car
2023-05-10,PSNY,3.97,5.32,-0.25375939849624063,Car B,Car
2023-05-11,PSNY,3.47,5.32,-0.34774436090225563,Car B,Car
2023-05-12,PSNY,3.31,5.32,-0.3778195488721805,Car B,Car
2023-05-15,PSNY,3.28,5.32,-0.38345864661654144,Car B,Car
2023-05-16,PSNY,3.25,5.32,-0.3890977443609023,Car B,Car
2023-05-17,PSNY,3.44,5.32,-0.3533834586466166,Car B,Car
2023-05-18,PSNY,3.37,5.32,-0.36654135338345867,Car B,Car
2023-05-19,PSNY,3.27,5.32,-0.3853383458646617,Car B,Car
2023-05-22,PSNY,3.43,5.32,-0.35526315789473684,Car B,Car
2023-05-23,PSNY,3.35,5.32,-0.37030075187969924,Car B,Car
2023-05-24,PSNY,3.29,5.32,-0.3815789473684211,Car B,Car
2023-05-25,PSNY,3.3,5.32,-0.3796992481203008,Car B,Car
2023-05-26,PSNY,3.34,5.32,-0.3721804511278196,Car B,Car
2023-05-31,PSNY,3.41,5.32,-0.35902255639097747,Car B,Car
2023-06-01,PSNY,3.22,5.32,-0.39473684210526316,Car B,Car
2023-06-02,PSNY,3.29,5.32,-0.3815789473684211,Car B,Car
2023-06-05,PSNY,3.25,5.32,-0.3890977443609023,Car B,Car
2023-06-06,PSNY,3.39,5.32,-0.36278195488721804,Car B,Car
2023-06-07,PSNY,3.33,5.32,-0.37406015037593987,Car B,Car
2023-06-08,PSNY,3.33,5.32,-0.37406015037593987,Car B,Car
2023-06-09,PSNY,3.32,5.32,-0.37593984962406024,Car B,Car
2023-06-12,PSNY,3.48,5.32,-0.3458646616541354,Car B,Car
2023-06-13,PSNY,3.71,5.32,-0.3026315789473685,Car B,Car
2023-06-14,PSNY,3.72,5.32,-0.3007518796992481,Car B,Car
2023-06-15,PSNY,3.93,5.32,-0.26127819548872183,Car B,Car
2023-06-16,PSNY,4.03,5.32,-0.2424812030075188,Car B,Car
2023-06-20,PSNY,3.91,5.32,-0.2650375939849624,Car B,Car
2023-06-21,PSNY,3.61,5.32,-0.3214285714285715,Car B,Car
2023-06-22,PSNY,3.53,5.32,-0.3364661654135339,Car B,Car
2023-06-23,PSNY,3.53,5.32,-0.3364661654135339,Car B,Car
2023-06-26,PSNY,3.48,5.32,-0.3458646616541354,Car B,Car
2023-06-27,PSNY,3.69,5.32,-0.30639097744360905,Car B,Car
2023-06-28,PSNY,3.76,5.32,-0.293233082706767,Car B,Car
2023-06-29,PSNY,3.85,5.32,-0.27631578947368424,Car B,Car
2023-06-30,PSNY,3.82,5.32,-0.2819548872180452,Car B,Car
2023-07-03,PSNY,3.91,5.32,-0.2650375939849624,Car B,Car
2023-07-05,PSNY,4.04,5.32,-0.24060150375939854,Car B,Car
2023-07-06,PSNY,4.26,5.32,-0.19924812030075195,Car B,Car
2023-07-07,PSNY,4.49,5.32,-0.15601503759398497,Car B,Car
2023-07-10,PSNY,4.64,5.32,-0.12781954887218056,Car B,Car
2023-07-11,PSNY,4.8,5.32,-0.09774436090225572,Car B,Car
2023-07-12,PSNY,4.72,5.32,-0.11278195488721814,Car B,Car
2023-07-13,PSNY,4.71,5.32,-0.1146616541353384,Car B,Car
2023-07-14,PSNY,4.52,5.32,-0.1503759398496242,Car B,Car
2023-07-17,PSNY,4.63,5.32,-0.12969924812030081,Car B,Car
2023-07-18,PSNY,4.69,5.32,-0.11842105263157893,Car B,Car
2023-07-19,PSNY,4.58,5.32,-0.13909774436090228,Car B,Car
2023-07-20,PSNY,4.35,5.32,-0.1823308270676693,Car B,Car
2023-07-21,PSNY,4.23,5.32,-0.20488721804511276,Car B,Car
2023-07-24,PSNY,4.33,5.32,-0.1860902255639098,Car B,Car
2023-07-25,PSNY,4.11,5.32,-0.22744360902255636,Car B,Car
2023-07-26,PSNY,4.33,5.32,-0.1860902255639098,Car B,Car
2023-07-27,PSNY,4.22,5.32,-0.20676691729323318,Car B,Car
2023-07-28,PSNY,4.5,5.32,-0.1541353383458647,Car B,Car
2023-07-31,PSNY,4.48,5.32,-0.15789473684210523,Car B,Car
2023-08-01,PSNY,4.6,5.32,-0.13533834586466176,Car B,Car
2023-08-02,PSNY,4.34,5.32,-0.18421052631578955,Car B,Car
2023-08-03,PSNY,4.45,5.32,-0.16353383458646617,Car B,Car
2023-08-04,PSNY,4.24,5.32,-0.20300751879699247,Car B,Car
2023-08-07,PSNY,4.33,5.32,-0.1860902255639098,Car B,Car
2023-08-08,PSNY,4.25,5.32,-0.2011278195488722,Car B,Car
2023-08-09,PSNY,4.1,5.32,-0.2293233082706768,Car B,Car
