,continent,location,date,value,country_num,region,subregion,country_name,policy,name
2231,Asia,China,2020-07-12,0.0,12,Mystara,West,Mystara West,C,Mystara West
2232,Asia,China,2020-07-19,0.001,12,Mystara,West,Mystara West,C,Mystara West
2233,Asia,China,2020-07-26,0.001,12,Mystara,West,Mystara West,C,Mystara West
2234,Asia,China,2020-08-02,0.003,12,Mystara,West,Mystara West,C,Mystara West
2235,Asia,China,2020-08-09,0.004,12,Mystara,West,Mystara West,C,Mystara West
2236,Asia,China,2020-08-16,0.006,12,Mystara,West,Mystara West,C,Mystara West
2237,Asia,China,2020-08-23,0.007,12,Mystara,West,Mystara West,C,Mystara West
2238,Asia,China,2020-08-30,0.008,12,Mystara,West,Mystara West,C,Mystara West
2239,Asia,China,2020-09-06,0.008,12,Mystara,West,Mystara West,C,Mystara West
2240,Asia,China,2020-09-13,0.008,12,Mystara,West,Mystara West,C,Mystara West
2241,Asia,China,2020-09-20,0.007,12,Mystara,West,Mystara West,C,Mystara West
2242,Asia,China,2020-09-27,0.006,12,Mystara,West,Mystara West,C,Mystara West
2243,Asia,China,2020-10-04,0.004,12,Mystara,West,Mystara West,C,Mystara West
2244,Asia,China,2020-10-11,0.003,12,Mystara,West,Mystara West,C,Mystara West
2245,Asia,China,2020-10-18,0.002,12,Mystara,West,Mystara West,C,Mystara West
2246,Asia,China,2020-10-25,0.001,12,Mystara,West,Mystara West,C,Mystara West
2247,Asia,China,2020-11-01,0.001,12,Mystara,West,Mystara West,C,Mystara West
2248,Asia,China,2020-11-08,0.0,12,Mystara,West,Mystara West,C,Mystara West
2249,Asia,China,2020-11-15,0.0,12,Mystara,West,Mystara West,C,Mystara West
2250,Asia,China,2020-11-22,0.0,12,Mystara,West,Mystara West,C,Mystara West
2251,Asia,China,2020-11-29,0.0,12,Mystara,West,Mystara West,C,Mystara West
2252,Asia,China,2020-12-06,0.001,12,Mystara,West,Mystara West,C,Mystara West
2253,Asia,China,2020-12-13,0.001,12,Mystara,West,Mystara West,C,Mystara West
2254,Asia,China,2020-12-20,0.002,12,Mystara,West,Mystara West,C,Mystara West
2255,Asia,China,2020-12-27,0.003,12,Mystara,West,Mystara West,C,Mystara West
2256,Asia,China,2021-01-03,0.004,12,Mystara,West,Mystara West,C,Mystara West
2257,Asia,China,2021-01-10,0.005,12,Mystara,West,Mystara West,C,Mystara West
2258,Asia,China,2021-01-17,0.005,12,Mystara,West,Mystara West,C,Mystara West
2259,Asia,China,2021-01-24,0.006,12,Mystara,West,Mystara West,C,Mystara West
2260,Asia,China,2021-01-31,0.007,12,Mystara,West,Mystara West,C,Mystara West
2261,Asia,China,2021-02-07,0.006,12,Mystara,West,Mystara West,C,Mystara West
2262,Asia,China,2021-02-14,0.006,12,Mystara,West,Mystara West,C,Mystara West
2263,Asia,China,2021-02-21,0.005,12,Mystara,West,Mystara West,C,Mystara West
2264,Asia,China,2021-02-28,0.005,12,Mystara,West,Mystara West,C,Mystara West
2265,Asia,China,2021-03-07,0.004,12,Mystara,West,Mystara West,C,Mystara West
2266,Asia,China,2021-03-14,0.004,12,Mystara,West,Mystara West,C,Mystara West
2267,Asia,China,2021-03-21,0.003,12,Mystara,West,Mystara West,C,Mystara West
2268,Asia,China,2021-03-28,0.002,12,Mystara,West,Mystara West,C,Mystara West
2269,Asia,China,2021-04-04,0.001,12,Mystara,West,Mystara West,C,Mystara West
2270,Asia,China,2021-04-11,0.001,12,Mystara,West,Mystara West,C,Mystara West
2271,Asia,China,2021-04-18,0.001,12,Mystara,West,Mystara West,C,Mystara West
2272,Asia,China,2021-04-25,0.001,12,Mystara,West,Mystara West,C,Mystara West
2273,Asia,China,2021-05-02,0.001,12,Mystara,West,Mystara West,C,Mystara West
2274,Asia,China,2021-05-09,0.001,12,Mystara,West,Mystara West,C,Mystara West
2275,Asia,China,2021-05-16,0.001,12,Mystara,West,Mystara West,C,Mystara West
2276,Asia,China,2021-05-23,0.002,12,Mystara,West,Mystara West,C,Mystara West
2277,Asia,China,2021-05-30,0.01,12,Mystara,West,Mystara West,C,Mystara West
2278,Asia,China,2021-06-06,0.025,12,Mystara,West,Mystara West,C,Mystara West
2279,Asia,China,2021-06-13,0.043,12,Mystara,West,Mystara West,C,Mystara West
2280,Asia,China,2021-06-20,0.054,12,Mystara,West,Mystara West,C,Mystara West
2281,Asia,China,2021-06-27,0.062,12,Mystara,West,Mystara West,C,Mystara West
2282,Asia,China,2021-07-04,0.068,12,Mystara,West,Mystara West,C,Mystara West
2283,Asia,China,2021-07-11,0.072,12,Mystara,West,Mystara West,C,Mystara West
2284,Asia,China,2021-07-18,0.066,12,Mystara,West,Mystara West,C,Mystara West
2285,Asia,China,2021-07-25,0.053,12,Mystara,West,Mystara West,C,Mystara West
2286,Asia,China,2021-08-01,0.035,12,Mystara,West,Mystara West,C,Mystara West
2287,Asia,China,2021-08-08,0.026,12,Mystara,West,Mystara West,C,Mystara West
2288,Asia,China,2021-08-15,0.019,12,Mystara,West,Mystara West,C,Mystara West
2289,Asia,China,2021-08-22,0.014,12,Mystara,West,Mystara West,C,Mystara West
2290,Asia,China,2021-08-29,0.009,12,Mystara,West,Mystara West,C,Mystara West
2291,Asia,China,2021-09-05,0.007,12,Mystara,West,Mystara West,C,Mystara West
2292,Asia,China,2021-09-12,0.005,12,Mystara,West,Mystara West,C,Mystara West
2293,Asia,China,2021-09-19,0.005,12,Mystara,West,Mystara West,C,Mystara West
2294,Asia,China,2021-09-26,0.003,12,Mystara,West,Mystara West,C,Mystara West
2295,Asia,China,2021-10-03,0.002,12,Mystara,West,Mystara West,C,Mystara West
2296,Asia,China,2021-10-10,0.002,12,Mystara,West,Mystara West,C,Mystara West
2297,Asia,China,2021-10-17,0.001,12,Mystara,West,Mystara West,C,Mystara West
2298,Asia,China,2021-10-24,0.001,12,Mystara,West,Mystara West,C,Mystara West
2299,Asia,China,2021-10-31,0.001,12,Mystara,West,Mystara West,C,Mystara West
2300,Asia,China,2021-11-07,0.001,12,Mystara,West,Mystara West,C,Mystara West
2301,Asia,China,2021-11-14,0.001,12,Mystara,West,Mystara West,C,Mystara West
2302,Asia,China,2021-11-21,0.001,12,Mystara,West,Mystara West,C,Mystara West
2303,Asia,China,2021-11-28,0.0,12,Mystara,West,Mystara West,C,Mystara West
2304,Asia,China,2021-12-05,0.0,12,Mystara,West,Mystara West,C,Mystara West
2305,Asia,China,2021-12-12,0.0,12,Mystara,West,Mystara West,C,Mystara West
2306,Asia,China,2021-12-19,0.0,12,Mystara,West,Mystara West,C,Mystara West
2307,Asia,China,2021-12-26,0.0,12,Mystara,West,Mystara West,C,Mystara West
2308,Asia,China,2022-01-02,0.0,12,Mystara,West,Mystara West,C,Mystara West
2309,Asia,China,2022-01-09,0.0,12,Mystara,West,Mystara West,C,Mystara West
2310,Asia,China,2022-01-16,0.0,12,Mystara,West,Mystara West,C,Mystara West
2311,Asia,China,2022-01-23,0.0,12,Mystara,West,Mystara West,C,Mystara West
2312,Asia,China,2022-01-30,0.0,12,Mystara,West,Mystara West,C,Mystara West
2313,Asia,China,2022-02-06,0.0,12,Mystara,West,Mystara West,C,Mystara West
2314,Asia,China,2022-02-13,0.001,12,Mystara,West,Mystara West,C,Mystara West
2315,Asia,China,2022-02-20,0.008,12,Mystara,West,Mystara West,C,Mystara West
2316,Asia,China,2022-02-27,0.045,12,Mystara,West,Mystara West,C,Mystara West
2317,Asia,China,2022-03-06,0.18,12,Mystara,West,Mystara West,C,Mystara West
2318,Asia,China,2022-03-13,0.379,12,Mystara,West,Mystara West,C,Mystara West
2319,Asia,China,2022-03-20,0.57,12,Mystara,West,Mystara West,C,Mystara West
2320,Asia,China,2022-03-27,0.706,12,Mystara,West,Mystara West,C,Mystara West
2321,Asia,China,2022-04-03,0.797,12,Mystara,West,Mystara West,C,Mystara West
2322,Asia,China,2022-04-10,0.85,12,Mystara,West,Mystara West,C,Mystara West
2323,Asia,China,2022-04-17,0.85,12,Mystara,West,Mystara West,C,Mystara West
2324,Asia,China,2022-04-24,0.74,12,Mystara,West,Mystara West,C,Mystara West
2325,Asia,China,2022-05-01,0.58,12,Mystara,West,Mystara West,C,Mystara West
2326,Asia,China,2022-05-08,0.407,12,Mystara,West,Mystara West,C,Mystara West
2327,Asia,China,2022-05-15,0.29,12,Mystara,West,Mystara West,C,Mystara West
2328,Asia,China,2022-05-22,0.233,12,Mystara,West,Mystara West,C,Mystara West
2329,Asia,China,2022-05-29,0.24,12,Mystara,West,Mystara West,C,Mystara West
2330,Asia,China,2022-06-05,0.307,12,Mystara,West,Mystara West,C,Mystara West
2331,Asia,China,2022-06-12,0.402,12,Mystara,West,Mystara West,C,Mystara West
2332,Asia,China,2022-06-19,0.472,12,Mystara,West,Mystara West,C,Mystara West
2333,Asia,China,2022-06-26,0.553,12,Mystara,West,Mystara West,C,Mystara West
2334,Asia,China,2022-07-03,0.603,12,Mystara,West,Mystara West,C,Mystara West
2335,Asia,China,2022-07-10,0.639,12,Mystara,West,Mystara West,C,Mystara West
2336,Asia,China,2022-07-17,0.625,12,Mystara,West,Mystara West,C,Mystara West
2337,Asia,China,2022-07-24,0.566,12,Mystara,West,Mystara West,C,Mystara West
2338,Asia,China,2022-07-31,0.482,12,Mystara,West,Mystara West,C,Mystara West
2339,Asia,China,2022-08-07,0.405,12,Mystara,West,Mystara West,C,Mystara West
2340,Asia,China,2022-08-14,0.33,12,Mystara,West,Mystara West,C,Mystara West
2341,Asia,China,2022-08-21,0.285,12,Mystara,West,Mystara West,C,Mystara West
2342,Asia,China,2022-08-28,0.24,12,Mystara,West,Mystara West,C,Mystara West
2343,Asia,China,2022-09-04,0.217,12,Mystara,West,Mystara West,C,Mystara West
2344,Asia,China,2022-09-11,0.2,12,Mystara,West,Mystara West,C,Mystara West
2345,Asia,China,2022-09-18,0.201,12,Mystara,West,Mystara West,C,Mystara West
2346,Asia,China,2022-09-25,0.221,12,Mystara,West,Mystara West,C,Mystara West
2347,Asia,China,2022-10-02,0.236,12,Mystara,West,Mystara West,C,Mystara West
2348,Asia,China,2022-10-09,0.255,12,Mystara,West,Mystara West,C,Mystara West
2349,Asia,China,2022-10-16,0.271,12,Mystara,West,Mystara West,C,Mystara West
2350,Asia,China,2022-10-23,0.29,12,Mystara,West,Mystara West,C,Mystara West
2351,Asia,China,2022-10-30,0.311,12,Mystara,West,Mystara West,C,Mystara West
2352,Asia,China,2022-11-06,0.323,12,Mystara,West,Mystara West,C,Mystara West
2353,Asia,China,2022-11-13,0.313,12,Mystara,West,Mystara West,C,Mystara West
2354,Asia,China,2022-11-20,0.324,12,Mystara,West,Mystara West,C,Mystara West
2355,Asia,China,2022-11-27,0.315,12,Mystara,West,Mystara West,C,Mystara West
2356,Asia,China,2022-12-04,0.31,12,Mystara,West,Mystara West,C,Mystara West
2357,Asia,China,2022-12-11,0.349,12,Mystara,West,Mystara West,C,Mystara West
2358,Asia,China,2022-12-18,0.469,12,Mystara,West,Mystara West,C,Mystara West
2359,Asia,China,2022-12-25,1.007,12,Mystara,West,Mystara West,C,Mystara West
2360,Asia,China,2023-01-01,2.757,12,Mystara,West,Mystara West,C,Mystara West
2361,Asia,China,2023-01-08,4.012,12,Mystara,West,Mystara West,C,Mystara West
2362,Asia,China,2023-01-15,3.976,12,Mystara,West,Mystara West,C,Mystara West
2363,Asia,China,2023-01-22,3.939,12,Mystara,West,Mystara West,C,Mystara West
2364,Asia,China,2023-01-29,3.851,12,Mystara,West,Mystara West,C,Mystara West
2365,Asia,China,2023-02-05,8.458,12,Mystara,West,Mystara West,C,Mystara West
2366,Asia,China,2023-02-12,8.008,12,Mystara,West,Mystara West,C,Mystara West
2367,Asia,China,2023-02-19,6.269,12,Mystara,West,Mystara West,C,Mystara West
2368,Asia,China,2023-02-26,5.004,12,Mystara,West,Mystara West,C,Mystara West
2369,Asia,China,2023-03-05,5.04,12,Mystara,West,Mystara West,C,Mystara West
2370,Asia,China,2023-03-12,5.073,12,Mystara,West,Mystara West,C,Mystara West
2371,Asia,China,2023-03-19,5.099,12,Mystara,West,Mystara West,C,Mystara West
2372,Asia,China,2023-03-26,0.333,12,Mystara,West,Mystara West,C,Mystara West
2373,Asia,China,2023-04-02,0.197,12,Mystara,West,Mystara West,C,Mystara West
2374,Asia,China,2023-04-09,0.144,12,Mystara,West,Mystara West,C,Mystara West
2375,Asia,China,2023-04-16,0.109,12,Mystara,West,Mystara West,C,Mystara West
2376,Asia,China,2023-04-23,0.074,12,Mystara,West,Mystara West,C,Mystara West
2377,Asia,China,2023-04-30,0.045,12,Mystara,West,Mystara West,C,Mystara West
2378,Asia,China,2023-05-07,0.024,12,Mystara,West,Mystara West,C,Mystara West
2379,Asia,China,2023-05-14,0.018,12,Mystara,West,Mystara West,C,Mystara West
2380,Asia,China,2023-05-21,0.025,12,Mystara,West,Mystara West,C,Mystara West
2381,Asia,China,2023-05-28,0.033,12,Mystara,West,Mystara West,C,Mystara West
2382,Asia,China,2023-06-04,0.032,12,Mystara,West,Mystara West,C,Mystara West
2383,Asia,China,2023-06-11,0.047,12,Mystara,West,Mystara West,C,Mystara West
2384,Asia,China,2023-06-18,0.043,12,Mystara,West,Mystara West,C,Mystara West
2385,Asia,China,2023-06-25,0.045,12,Mystara,West,Mystara West,C,Mystara West
2386,Asia,China,2023-07-02,0.042,12,Mystara,West,Mystara West,C,Mystara West
2387,Asia,China,2023-07-09,0.037,12,Mystara,West,Mystara West,C,Mystara West
2388,Asia,China,2023-07-16,0.03,12,Mystara,West,Mystara West,C,Mystara West
2389,Asia,China,2023-07-23,0.03,12,Mystara,West,Mystara West,C,Mystara West
2390,Asia,China,2023-07-30,0.017,12,Mystara,West,Mystara West,C,Mystara West
2391,Asia,China,2023-08-06,0.026,12,Mystara,West,Mystara West,C,Mystara West
2392,Asia,China,2023-08-13,0.021,12,Mystara,West,Mystara West,C,Mystara West
2393,Asia,China,2023-08-20,0.018,12,Mystara,West,Mystara West,C,Mystara West
2394,Asia,China,2023-08-27,0.016,12,Mystara,West,Mystara West,C,Mystara West
2395,Asia,China,2023-09-03,0.014,12,Mystara,West,Mystara West,C,Mystara West
2396,Asia,China,2023-09-10,0.014,12,Mystara,West,Mystara West,C,Mystara West
2397,Asia,China,2023-09-17,0.012,12,Mystara,West,Mystara West,C,Mystara West
2398,Asia,China,2023-09-24,0.007,12,Mystara,West,Mystara West,C,Mystara West
2399,Asia,China,2023-10-01,0.004,12,Mystara,West,Mystara West,C,Mystara West
2400,Asia,China,2023-10-08,0.01,12,Mystara,West,Mystara West,C,Mystara West
2401,Asia,China,2023-10-15,0.012,12,Mystara,West,Mystara West,C,Mystara West
2402,Asia,China,2023-10-22,0.013,12,Mystara,West,Mystara West,C,Mystara West
2403,Asia,China,2023-10-29,0.013,12,Mystara,West,Mystara West,C,Mystara West
2404,Asia,China,2023-11-05,0.019,12,Mystara,West,Mystara West,C,Mystara West
2405,Asia,China,2023-11-12,0.016,12,Mystara,West,Mystara West,C,Mystara West
2406,Asia,China,2023-11-19,0.016,12,Mystara,West,Mystara West,C,Mystara West
2407,Asia,China,2023-11-26,0.011,12,Mystara,West,Mystara West,C,Mystara West
2408,Asia,China,2023-12-03,0.01,12,Mystara,West,Mystara West,C,Mystara West
2409,Asia,China,2023-12-10,0.008,12,Mystara,West,Mystara West,C,Mystara West
2410,Asia,China,2023-12-17,0.008,12,Mystara,West,Mystara West,C,Mystara West
2411,Asia,China,2023-12-24,0.002,12,Mystara,West,Mystara West,C,Mystara West
2412,Asia,China,2023-12-31,0.002,12,Mystara,West,Mystara West,C,Mystara West
2413,Asia,Japan,2020-02-09,0.0,13,Mystara,East,Mystara East,C,Mystara East
2414,Asia,Japan,2020-02-16,0.001,13,Mystara,East,Mystara East,C,Mystara East
2415,Asia,Japan,2020-02-23,0.001,13,Mystara,East,Mystara East,C,Mystara East
2416,Asia,Japan,2020-03-01,0.007,13,Mystara,East,Mystara East,C,Mystara East
2417,Asia,Japan,2020-03-08,0.007,13,Mystara,East,Mystara East,C,Mystara East
2418,Asia,Japan,2020-03-15,0.025,13,Mystara,East,Mystara East,C,Mystara East
2419,Asia,Japan,2020-03-22,0.046,13,Mystara,East,Mystara East,C,Mystara East
2420,Asia,Japan,2020-03-29,0.06,13,Mystara,East,Mystara East,C,Mystara East
2421,Asia,Japan,2020-04-05,0.08,13,Mystara,East,Mystara East,C,Mystara East
2422,Asia,Japan,2020-04-12,0.112,13,Mystara,East,Mystara East,C,Mystara East
2423,Asia,Japan,2020-04-19,0.179,13,Mystara,East,Mystara East,C,Mystara East
2424,Asia,Japan,2020-04-26,0.394,13,Mystara,East,Mystara East,C,Mystara East
2425,Asia,Japan,2020-05-03,0.542,13,Mystara,East,Mystara East,C,Mystara East
2426,Asia,Japan,2020-05-10,0.66,13,Mystara,East,Mystara East,C,Mystara East
2427,Asia,Japan,2020-05-17,0.798,13,Mystara,East,Mystara East,C,Mystara East
2428,Asia,Japan,2020-05-24,0.864,13,Mystara,East,Mystara East,C,Mystara East
2429,Asia,Japan,2020-05-31,0.914,13,Mystara,East,Mystara East,C,Mystara East
2430,Asia,Japan,2020-06-07,0.87,13,Mystara,East,Mystara East,C,Mystara East
2431,Asia,Japan,2020-06-14,0.665,13,Mystara,East,Mystara East,C,Mystara East
2432,Asia,Japan,2020-06-21,0.531,13,Mystara,East,Mystara East,C,Mystara East
2433,Asia,Japan,2020-06-28,0.413,13,Mystara,East,Mystara East,C,Mystara East
2434,Asia,Japan,2020-07-05,0.269,13,Mystara,East,Mystara East,C,Mystara East
2435,Asia,Japan,2020-07-12,0.187,13,Mystara,East,Mystara East,C,Mystara East
2436,Asia,Japan,2020-07-19,0.108,13,Mystara,East,Mystara East,C,Mystara East
2437,Asia,Japan,2020-07-26,0.092,13,Mystara,East,Mystara East,C,Mystara East
2438,Asia,Japan,2020-08-02,0.099,13,Mystara,East,Mystara East,C,Mystara East
2439,Asia,Japan,2020-08-09,0.1,13,Mystara,East,Mystara East,C,Mystara East
2440,Asia,Japan,2020-08-16,0.135,13,Mystara,East,Mystara East,C,Mystara East
2441,Asia,Japan,2020-08-23,0.229,13,Mystara,East,Mystara East,C,Mystara East
2442,Asia,Japan,2020-08-30,0.325,13,Mystara,East,Mystara East,C,Mystara East
2443,Asia,Japan,2020-09-06,0.429,13,Mystara,East,Mystara East,C,Mystara East
2444,Asia,Japan,2020-09-13,0.511,13,Mystara,East,Mystara East,C,Mystara East
2445,Asia,Japan,2020-09-20,0.564,13,Mystara,East,Mystara East,C,Mystara East
2446,Asia,Japan,2020-09-27,0.582,13,Mystara,East,Mystara East,C,Mystara East
2447,Asia,Japan,2020-10-04,0.587,13,Mystara,East,Mystara East,C,Mystara East
2448,Asia,Japan,2020-10-11,0.52,13,Mystara,East,Mystara East,C,Mystara East
2449,Asia,Japan,2020-10-18,0.468,13,Mystara,East,Mystara East,C,Mystara East
2450,Asia,Japan,2020-10-25,0.408,13,Mystara,East,Mystara East,C,Mystara East
2451,Asia,Japan,2020-11-01,0.377,13,Mystara,East,Mystara East,C,Mystara East
2452,Asia,Japan,2020-11-08,0.36,13,Mystara,East,Mystara East,C,Mystara East
2453,Asia,Japan,2020-11-15,0.39,13,Mystara,East,Mystara East,C,Mystara East
2454,Asia,Japan,2020-11-22,0.435,13,Mystara,East,Mystara East,C,Mystara East
2455,Asia,Japan,2020-11-29,0.552,13,Mystara,East,Mystara East,C,Mystara East
2456,Asia,Japan,2020-12-06,0.743,13,Mystara,East,Mystara East,C,Mystara East
2457,Asia,Japan,2020-12-13,0.981,13,Mystara,East,Mystara East,C,Mystara East
2458,Asia,Japan,2020-12-20,1.276,13,Mystara,East,Mystara East,C,Mystara East
2459,Asia,Japan,2020-12-27,1.615,13,Mystara,East,Mystara East,C,Mystara East
2460,Asia,Japan,2021-01-03,1.919,13,Mystara,East,Mystara East,C,Mystara East
2461,Asia,Japan,2021-01-10,2.33,13,Mystara,East,Mystara East,C,Mystara East
2462,Asia,Japan,2021-01-17,2.697,13,Mystara,East,Mystara East,C,Mystara East
2463,Asia,Japan,2021-01-24,3.116,13,Mystara,East,Mystara East,C,Mystara East
2464,Asia,Japan,2021-01-31,3.564,13,Mystara,East,Mystara East,C,Mystara East
2465,Asia,Japan,2021-02-07,3.993,13,Mystara,East,Mystara East,C,Mystara East
2466,Asia,Japan,2021-02-14,4.263,13,Mystara,East,Mystara East,C,Mystara East
2467,Asia,Japan,2021-02-21,4.459,13,Mystara,East,Mystara East,C,Mystara East
2468,Asia,Japan,2021-02-28,4.453,13,Mystara,East,Mystara East,C,Mystara East
2469,Asia,Japan,2021-03-07,4.358,13,Mystara,East,Mystara East,C,Mystara East
2470,Asia,Japan,2021-03-14,4.081,13,Mystara,East,Mystara East,C,Mystara East
2471,Asia,Japan,2021-03-21,3.64,13,Mystara,East,Mystara East,C,Mystara East
2472,Asia,Japan,2021-03-28,3.104,13,Mystara,East,Mystara East,C,Mystara East
2473,Asia,Japan,2021-04-04,2.661,13,Mystara,East,Mystara East,C,Mystara East
2474,Asia,Japan,2021-04-11,2.265,13,Mystara,East,Mystara East,C,Mystara East
2475,Asia,Japan,2021-04-18,2.031,13,Mystara,East,Mystara East,C,Mystara East
2476,Asia,Japan,2021-04-25,1.943,13,Mystara,East,Mystara East,C,Mystara East
2477,Asia,Japan,2021-05-02,2.076,13,Mystara,East,Mystara East,C,Mystara East
2478,Asia,Japan,2021-05-09,2.379,13,Mystara,East,Mystara East,C,Mystara East
2479,Asia,Japan,2021-05-16,2.855,13,Mystara,East,Mystara East,C,Mystara East
2480,Asia,Japan,2021-05-23,3.562,13,Mystara,East,Mystara East,C,Mystara East
2481,Asia,Japan,2021-05-30,4.132,13,Mystara,East,Mystara East,C,Mystara East
2482,Asia,Japan,2021-06-06,4.555,13,Mystara,East,Mystara East,C,Mystara East
2483,Asia,Japan,2021-06-13,4.792,13,Mystara,East,Mystara East,C,Mystara East
2484,Asia,Japan,2021-06-20,4.682,13,Mystara,East,Mystara East,C,Mystara East
2485,Asia,Japan,2021-06-27,4.372,13,Mystara,East,Mystara East,C,Mystara East
2486,Asia,Japan,2021-07-04,3.849,13,Mystara,East,Mystara East,C,Mystara East
2487,Asia,Japan,2021-07-11,3.046,13,Mystara,East,Mystara East,C,Mystara East
2488,Asia,Japan,2021-07-18,2.398,13,Mystara,East,Mystara East,C,Mystara East
2489,Asia,Japan,2021-07-25,1.792,13,Mystara,East,Mystara East,C,Mystara East
2490,Asia,Japan,2021-08-01,1.298,13,Mystara,East,Mystara East,C,Mystara East
2491,Asia,Japan,2021-08-08,0.988,13,Mystara,East,Mystara East,C,Mystara East
2492,Asia,Japan,2021-08-15,0.852,13,Mystara,East,Mystara East,C,Mystara East
2493,Asia,Japan,2021-08-22,0.902,13,Mystara,East,Mystara East,C,Mystara East
2494,Asia,Japan,2021-08-29,1.142,13,Mystara,East,Mystara East,C,Mystara East
2495,Asia,Japan,2021-09-05,1.505,13,Mystara,East,Mystara East,C,Mystara East
2496,Asia,Japan,2021-09-12,1.922,13,Mystara,East,Mystara East,C,Mystara East
2497,Asia,Japan,2021-09-19,2.313,13,Mystara,East,Mystara East,C,Mystara East
2498,Asia,Japan,2021-09-26,2.538,13,Mystara,East,Mystara East,C,Mystara East
2499,Asia,Japan,2021-10-03,2.676,13,Mystara,East,Mystara East,C,Mystara East
2500,Asia,Japan,2021-10-10,2.662,13,Mystara,East,Mystara East,C,Mystara East
2501,Asia,Japan,2021-10-17,2.486,13,Mystara,East,Mystara East,C,Mystara East
2502,Asia,Japan,2021-10-24,2.126,13,Mystara,East,Mystara East,C,Mystara East
2503,Asia,Japan,2021-10-31,1.695,13,Mystara,East,Mystara East,C,Mystara East
2504,Asia,Japan,2021-11-07,1.275,13,Mystara,East,Mystara East,C,Mystara East
2505,Asia,Japan,2021-11-14,0.974,13,Mystara,East,Mystara East,C,Mystara East
2506,Asia,Japan,2021-11-21,0.711,13,Mystara,East,Mystara East,C,Mystara East
2507,Asia,Japan,2021-11-28,0.481,13,Mystara,East,Mystara East,C,Mystara East
2508,Asia,Japan,2021-12-05,0.301,13,Mystara,East,Mystara East,C,Mystara East
2509,Asia,Japan,2021-12-12,0.201,13,Mystara,East,Mystara East,C,Mystara East
2510,Asia,Japan,2021-12-19,0.128,13,Mystara,East,Mystara East,C,Mystara East
2511,Asia,Japan,2021-12-26,0.089,13,Mystara,East,Mystara East,C,Mystara East
2512,Asia,Japan,2022-01-02,0.078,13,Mystara,East,Mystara East,C,Mystara East
2513,Asia,Japan,2022-01-09,0.065,13,Mystara,East,Mystara East,C,Mystara East
2514,Asia,Japan,2022-01-16,0.086,13,Mystara,East,Mystara East,C,Mystara East
2515,Asia,Japan,2022-01-23,0.164,13,Mystara,East,Mystara East,C,Mystara East
2516,Asia,Japan,2022-01-30,0.451,13,Mystara,East,Mystara East,C,Mystara East
2517,Asia,Japan,2022-02-06,1.089,13,Mystara,East,Mystara East,C,Mystara East
2518,Asia,Japan,2022-02-13,2.273,13,Mystara,East,Mystara East,C,Mystara East
2519,Asia,Japan,2022-02-20,3.949,13,Mystara,East,Mystara East,C,Mystara East
2520,Asia,Japan,2022-02-27,5.609,13,Mystara,East,Mystara East,C,Mystara East
2521,Asia,Japan,2022-03-06,7.494,13,Mystara,East,Mystara East,C,Mystara East
2522,Asia,Japan,2022-03-13,8.814,13,Mystara,East,Mystara East,C,Mystara East
2523,Asia,Japan,2022-03-20,9.544,13,Mystara,East,Mystara East,C,Mystara East
2524,Asia,Japan,2022-03-27,9.731,13,Mystara,East,Mystara East,C,Mystara East
2525,Asia,Japan,2022-04-03,9.136,13,Mystara,East,Mystara East,C,Mystara East
2526,Asia,Japan,2022-04-10,7.91,13,Mystara,East,Mystara East,C,Mystara East
2527,Asia,Japan,2022-04-17,6.63,13,Mystara,East,Mystara East,C,Mystara East
2528,Asia,Japan,2022-04-24,5.04,13,Mystara,East,Mystara East,C,Mystara East
2529,Asia,Japan,2022-05-01,3.973,13,Mystara,East,Mystara East,C,Mystara East
2530,Asia,Japan,2022-05-08,3.19,13,Mystara,East,Mystara East,C,Mystara East
2531,Asia,Japan,2022-05-15,2.644,13,Mystara,East,Mystara East,C,Mystara East
2532,Asia,Japan,2022-05-22,2.329,13,Mystara,East,Mystara East,C,Mystara East
2533,Asia,Japan,2022-05-29,2.16,13,Mystara,East,Mystara East,C,Mystara East
2534,Asia,Japan,2022-06-05,2.017,13,Mystara,East,Mystara East,C,Mystara East
2535,Asia,Japan,2022-06-12,1.846,13,Mystara,East,Mystara East,C,Mystara East
2536,Asia,Japan,2022-06-19,1.664,13,Mystara,East,Mystara East,C,Mystara East
2537,Asia,Japan,2022-06-26,1.528,13,Mystara,East,Mystara East,C,Mystara East
2538,Asia,Japan,2022-07-03,1.465,13,Mystara,East,Mystara East,C,Mystara East
2539,Asia,Japan,2022-07-10,1.312,13,Mystara,East,Mystara East,C,Mystara East
2540,Asia,Japan,2022-07-17,1.212,13,Mystara,East,Mystara East,C,Mystara East
2541,Asia,Japan,2022-07-24,1.345,13,Mystara,East,Mystara East,C,Mystara East
2542,Asia,Japan,2022-07-31,2.056,13,Mystara,East,Mystara East,C,Mystara East
2543,Asia,Japan,2022-08-07,3.204,13,Mystara,East,Mystara East,C,Mystara East
2544,Asia,Japan,2022-08-14,4.877,13,Mystara,East,Mystara East,C,Mystara East
2545,Asia,Japan,2022-08-21,6.852,13,Mystara,East,Mystara East,C,Mystara East
2546,Asia,Japan,2022-08-28,8.999,13,Mystara,East,Mystara East,C,Mystara East
2547,Asia,Japan,2022-09-04,11.16,13,Mystara,East,Mystara East,C,Mystara East
2548,Asia,Japan,2022-09-11,12.509,13,Mystara,East,Mystara East,C,Mystara East
